2065.591817
0.182891,1,3
0.026667,1,5
0.599128,1,6
0.144955,1,8
0.105021,1,9
0.034187,1,11
0.315584,1,12
0.031672,2,1
5.464424,2,3
2.542152,2,4
0.272763,2,5
9.844093,2,6
0.148251,2,7
16.264651,2,8
2.549717,2,9
0.322147,2,10
3.941861,2,11
41.918008,2,12
0.077531,3,1
3.886776,3,2
15.54472,3,4
3.474536,3,5
16.182544,3,6
2.539453,3,7
35.880104,3,8
108.794832,3,9
4.353685,3,10
4.387027,3,11
64.296656,3,12
0.102315,4,1
1.802331,4,2
28.872184,4,3
16.075408,4,5
25.034512,4,6
19.809877,4,7
11.504632,4,8
29.460445,4,9
21.234384,4,10
12.849424,4,11
40.727832,4,12
0.144256,5,1
9.744355,5,2
14.445253,5,3
0.497339,5,4
1.351075,5,6
4.987651,5,7
2.287013,5,8
1.235128,5,9
0.208053,5,10
4.650272,5,11
5.249656,5,12
0.026667,6,1
8.975155,6,2
17.307824,6,3
2.924344,6,4
1.261008,6,5
2.4478,6,7
17.563413,6,8
40.743277,6,9
0.217901,6,10
9.857584,6,11
12.527957,6,12
1.15124,7,2
15.086416,7,3
9.078941,7,4
2.902261,7,5
10.834125,7,6
3.703653,7,8
9.506653,7,9
1.0616,7,10
2.686245,7,11
7.546333,7,12
0.371936,8,1
6.797315,8,2
20.476488,8,3
7.729752,8,4
4.393192,8,5
15.552128,8,6
5.929995,8,7
92.045456,8,9
9.243483,8,10
33.700083,8,11
74.587072,8,12
0.053333,9,1
7.402632,9,2
40.676061,9,3
22.005696,9,4
4.474917,9,5
28.911563,9,6
4.650669,9,7
43.914611,9,8
1.493627,9,10
20.834661,9,11
39.322352,9,12
0.026667,10,2
10.091637,10,4
0.065984,10,5
0.149909,10,6
0.026667,10,7
29.085749,10,8
0.467568,10,9
33.570355,10,11
0.053333,10,12
0.026667,11,1
5.729707,11,2
7.152869,11,3
0.930544,11,4
0.617045,11,5
4.500045,11,6
1.833771,11,7
18.256347,11,8
19.764419,11,9
2.486291,11,10
4.283091,11,12
0.122216,12,1
318.284587,12,2
69.181408,12,3
48.077195,12,4
5.918091,12,5
34.233728,12,6
5.860707,12,7
94.841008,12,8
70.110317,12,9
1.751272,12,10
19.715773,12,11
succeed
0.0,0.0,0.182891,0.0,0.026667,0.599128,0.0,0.144955,0.105021,0.0,0.034187,0.315584
0.031672,0.0,5.464424,2.542152,0.272763,9.844093,0.148251,16.264651,2.549717,0.322147,3.941861,41.918008
0.077531,3.886776,0.0,15.54472,3.474536,16.182544,2.539453,35.880104,108.794832,4.353685,4.387027,64.296656
0.102315,1.802331,28.872184,0.0,16.075408,25.034512,19.809877,11.504632,29.460445,21.234384,12.849424,40.727832
0.144256,9.744355,14.445253,0.497339,0.0,1.351075,4.987651,2.287013,1.235128,0.208053,4.650272,5.249656
0.026667,8.975155,17.307824,2.924344,1.261008,0.0,2.4478,17.563413,40.743277,0.217901,9.857584,12.527957
0.0,1.15124,15.086416,9.078941,2.902261,10.834125,0.0,3.703653,9.506653,1.0616,2.686245,7.546333
0.371936,6.797315,20.476488,7.729752,4.393192,15.552128,5.929995,0.0,92.045456,9.243483,33.700083,74.587072
0.053333,7.402632,40.676061,22.005696,4.474917,28.911563,4.650669,43.914611,0.0,1.493627,20.834661,39.322352
0.0,0.026667,0.0,10.091637,0.065984,0.149909,0.026667,29.085749,0.467568,0.0,33.570355,0.053333
0.026667,5.729707,7.152869,0.930544,0.617045,4.500045,1.833771,18.256347,19.764419,2.486291,0.0,4.283091
0.122216,318.284587,69.181408,48.077195,5.918091,34.233728,5.860707,94.841008,70.110317,1.751272,19.715773,0.0
