3363.399604
1.064139,1,2
0.129795,1,3
0.026667,1,4
0.082637,1,5
0.55056,1,8
0.357795,1,9
0.710219,1,11
0.612744,1,12
0.218285,2,1
20.623517,2,3
5.261789,2,4
3.778555,2,5
23.346349,2,6
3.867493,2,7
13.179133,2,8
3.877987,2,9
0.322632,2,10
5.235443,2,11
34.082477,2,12
0.232501,3,1
20.779661,3,2
27.640101,3,4
6.451005,3,5
47.278491,3,6
15.734061,3,7
49.773709,3,8
12.919912,3,9
6.676203,3,10
9.876213,3,11
32.495496,3,12
0.19584,4,1
10.234152,4,2
72.835112,4,3
25.885451,4,5
33.882499,4,6
22.733597,4,7
24.438683,4,8
17.10048,4,9
34.995248,4,10
22.743432,4,11
39.654621,4,12
2.209072,5,1
34.305925,5,2
8.385141,5,3
2.007131,5,4
1.756373,5,6
3.953219,5,7
14.720667,5,8
7.083413,5,9
0.600488,5,10
3.189531,5,11
7.679072,5,12
0.026667,6,1
15.263859,6,2
87.078971,6,3
19.13224,6,4
6.391875,6,5
8.208336,6,7
19.553091,6,8
19.840272,6,9
2.035459,6,10
14.415157,6,11
21.242917,6,12
0.026667,7,1
4.669203,7,2
23.694387,7,3
11.080459,7,4
12.143637,7,5
16.004424,7,6
36.416091,7,8
5.590171,7,9
2.974888,7,10
3.589333,7,11
11.441752,7,12
1.490424,8,1
43.879171,8,2
115.838629,8,3
20.495155,8,4
23.646299,8,5
29.959176,8,6
12.078712,8,7
30.525709,8,9
17.036645,8,10
47.427501,8,11
679.185307,8,12
0.627531,9,1
53.136253,9,2
39.23236,9,3
33.530168,9,4
17.839363,9,5
24.009403,9,6
13.646768,9,7
83.778608,9,8
5.94688,9,10
21.977651,9,11
79.813544,9,12
0.053333,10,2
1.305104,10,3
18.493141,10,4
0.064725,10,5
0.304213,10,6
2.446579,10,7
31.752568,10,8
1.309667,10,9
34.664992,10,11
0.167501,10,12
0.85048,11,1
9.694067,11,2
18.972227,11,3
9.98416,11,4
8.961469,11,5
8.67988,11,6
9.915725,11,7
40.527485,11,8
9.235179,11,9
19.731515,11,10
7.925784,11,12
3.008704,12,1
125.711491,12,2
81.381573,12,3
71.552019,12,4
21.937917,12,5
49.846003,12,6
29.400904,12,7
76.540256,12,8
144.597461,12,9
4.656704,12,10
46.030949,12,11
succeed
0.0,1.064139,0.129795,0.026667,0.082637,0.0,0.0,0.55056,0.357795,0.0,0.710219,0.612744
0.218285,0.0,20.623517,5.261789,3.778555,23.346349,3.867493,13.179133,3.877987,0.322632,5.235443,34.082477
0.232501,20.779661,0.0,27.640101,6.451005,47.278491,15.734061,49.773709,12.919912,6.676203,9.876213,32.495496
0.19584,10.234152,72.835112,0.0,25.885451,33.882499,22.733597,24.438683,17.10048,34.995248,22.743432,39.654621
2.209072,34.305925,8.385141,2.007131,0.0,1.756373,3.953219,14.720667,7.083413,0.600488,3.189531,7.679072
0.026667,15.263859,87.078971,19.13224,6.391875,0.0,8.208336,19.553091,19.840272,2.035459,14.415157,21.242917
0.026667,4.669203,23.694387,11.080459,12.143637,16.004424,0.0,36.416091,5.590171,2.974888,3.589333,11.441752
1.490424,43.879171,115.838629,20.495155,23.646299,29.959176,12.078712,0.0,30.525709,17.036645,47.427501,679.185307
0.627531,53.136253,39.23236,33.530168,17.839363,24.009403,13.646768,83.778608,0.0,5.94688,21.977651,79.813544
0.0,0.053333,1.305104,18.493141,0.064725,0.304213,2.446579,31.752568,1.309667,0.0,34.664992,0.167501
0.85048,9.694067,18.972227,9.98416,8.961469,8.67988,9.915725,40.527485,9.235179,19.731515,0.0,7.925784
3.008704,125.711491,81.381573,71.552019,21.937917,49.846003,29.400904,76.540256,144.597461,4.656704,46.030949,0.0
