3627.342948
0.396291,1,2
0.65076,1,3
0.056779,1,4
0.221939,1,5
0.08,1,6
0.053333,1,7
0.272325,1,8
2.032979,1,9
0.013333,1,10
1.184464,1,11
1.136059,1,12
0.628587,2,1
27.352435,2,3
10.578536,2,4
8.000555,2,5
25.649829,2,6
9.888176,2,7
20.607164,2,8
9.479173,2,9
2.612183,2,10
29.825267,2,11
74.817392,2,12
1.494283,3,1
41.556363,3,2
10.524123,3,4
15.380008,3,5
77.0534,3,6
19.798411,3,7
41.092451,3,8
19.317928,3,9
8.645757,3,10
35.86692,3,11
44.287301,3,12
0.335224,4,1
8.240992,4,2
112.064808,4,3
28.535552,4,5
13.769301,4,6
14.08772,4,7
18.690717,4,8
16.036077,4,9
22.594555,4,10
42.016547,4,11
28.176411,4,12
2.796397,5,1
6.54268,5,2
27.498989,5,3
2.246091,5,4
11.285675,5,6
10.054883,5,7
14.614739,5,8
3.122168,5,9
2.14864,5,10
21.011733,5,11
8.279323,5,12
0.447181,6,1
16.667573,6,2
88.381296,6,3
19.188928,6,4
7.900331,6,5
25.715805,6,7
9.830832,6,8
14.290067,6,9
1.286667,6,10
38.976243,6,11
23.193664,6,12
0.734029,7,1
10.758875,7,2
34.540699,7,3
7.372061,7,4
4.815003,7,5
26.442779,7,6
6.179411,7,8
3.866091,7,9
2.542213,7,10
17.027352,7,11
71.643149,7,12
0.477464,8,1
19.01412,8,2
111.124381,8,3
16.226083,8,4
11.930043,8,5
22.241171,8,6
6.511269,8,7
34.802405,8,9
16.447077,8,10
70.734208,8,11
76.717379,8,12
1.161437,9,1
41.443901,9,2
35.208056,9,3
19.724448,9,4
12.070989,9,5
37.492632,9,6
19.348461,9,7
55.332616,9,8
10.765928,9,10
24.57004,9,11
90.368667,9,12
0.154859,10,2
0.124275,10,3
20.220165,10,4
0.786293,10,5
0.979104,10,6
0.026667,10,7
15.687883,10,8
0.091093,10,9
23.373909,10,11
0.167368,10,12
3.286269,11,1
72.687451,11,2
122.729819,11,3
45.117987,11,4
38.677672,11,5
110.371597,11,6
63.393528,11,7
17.020112,11,8
31.893181,11,9
14.137131,11,10
111.376109,11,12
4.336037,12,1
109.992899,12,2
124.016789,12,3
72.787923,12,4
35.206141,12,5
79.313827,12,6
33.229107,12,7
77.19984,12,8
205.140587,12,9
12.841792,12,10
60.758784,12,11
succeed
0.0,0.396291,0.65076,0.056779,0.221939,0.08,0.053333,0.272325,2.032979,0.013333,1.184464,1.136059
0.628587,0.0,27.352435,10.578536,8.000555,25.649829,9.888176,20.607164,9.479173,2.612183,29.825267,74.817392
1.494283,41.556363,0.0,10.524123,15.380008,77.0534,19.798411,41.092451,19.317928,8.645757,35.86692,44.287301
0.335224,8.240992,112.064808,0.0,28.535552,13.769301,14.08772,18.690717,16.036077,22.594555,42.016547,28.176411
2.796397,6.54268,27.498989,2.246091,0.0,11.285675,10.054883,14.614739,3.122168,2.14864,21.011733,8.279323
0.447181,16.667573,88.381296,19.188928,7.900331,0.0,25.715805,9.830832,14.290067,1.286667,38.976243,23.193664
0.734029,10.758875,34.540699,7.372061,4.815003,26.442779,0.0,6.179411,3.866091,2.542213,17.027352,71.643149
0.477464,19.01412,111.124381,16.226083,11.930043,22.241171,6.511269,0.0,34.802405,16.447077,70.734208,76.717379
1.161437,41.443901,35.208056,19.724448,12.070989,37.492632,19.348461,55.332616,0.0,10.765928,24.57004,90.368667
0.0,0.154859,0.124275,20.220165,0.786293,0.979104,0.026667,15.687883,0.091093,0.0,23.373909,0.167368
3.286269,72.687451,122.729819,45.117987,38.677672,110.371597,63.393528,17.020112,31.893181,14.137131,0.0,111.376109
4.336037,109.992899,124.016789,72.787923,35.206141,79.313827,33.229107,77.19984,205.140587,12.841792,60.758784,0.0
