1890.009272
0.08,1,2
0.235685,1,3
0.103357,1,5
0.336443,1,6
0.18976,1,8
0.170797,1,9
0.013333,1,10
0.502053,1,12
0.078259,2,1
3.747413,2,3
3.896643,2,4
11.262605,2,5
12.370925,2,6
17.069416,2,7
10.992396,2,8
1.676909,2,9
0.225369,2,10
5.271573,2,11
34.184597,2,12
0.479843,3,1
9.870619,3,2
7.879123,3,4
5.040533,3,5
32.800688,3,6
6.409219,3,7
34.870475,3,8
9.589688,3,9
0.224459,3,10
10.270771,3,11
26.333619,3,12
0.056,4,1
1.256893,4,2
29.650016,4,3
18.683355,4,5
27.171891,4,6
20.037685,4,7
15.024341,4,8
14.053728,4,9
13.304149,4,10
7.457376,4,11
39.014541,4,12
2.528123,5,1
0.889053,5,2
5.944941,5,3
0.710083,5,4
1.182539,5,6
11.737515,5,7
1.593259,5,8
6.515643,5,9
0.435963,5,10
0.924747,5,11
11.976875,5,12
0.210835,6,1
4.592691,6,2
57.941573,6,3
7.452723,6,4
22.523757,6,5
3.214411,6,7
15.005064,6,8
22.508453,6,9
3.062197,6,10
17.192099,6,11
3.002219,6,12
3.389715,7,2
16.306851,7,3
9.622955,7,4
5.716216,7,5
9.336848,7,6
9.242475,7,8
8.712045,7,9
2.652925,7,10
3.667517,7,11
5.421771,7,12
0.439488,8,1
17.075235,8,2
41.177939,8,3
23.932507,8,4
8.76028,8,5
13.255864,8,6
1.811005,8,7
41.581141,8,9
18.675701,8,10
21.762117,8,11
21.055456,8,12
1.251443,9,1
18.852864,9,2
28.262099,9,3
29.105205,9,4
12.283408,9,5
24.567131,9,6
4.894227,9,7
55.908611,9,8
2.567027,9,10
22.477139,9,11
37.858275,9,12
0.679755,10,2
0.567824,10,3
6.535504,10,4
0.026667,10,5
0.178752,10,6
33.743051,10,8
8.514155,10,9
39.621173,10,11
0.053333,11,1
8.078395,11,2
29.351104,11,3
2.047472,11,4
1.757467,11,5
6.026157,11,6
3.571475,11,7
18.544163,11,8
9.001293,11,9
2.950893,11,10
5.505779,11,12
0.383144,12,1
95.719403,12,2
71.104211,12,3
51.720648,12,4
37.215405,12,5
30.708768,12,6
7.541173,12,7
55.416525,12,8
167.187664,12,9
0.482368,12,10
41.120763,12,11
succeed
0.0,0.08,0.235685,0.0,0.103357,0.336443,0.0,0.18976,0.170797,0.013333,0.0,0.502053
0.078259,0.0,3.747413,3.896643,11.262605,12.370925,17.069416,10.992396,1.676909,0.225369,5.271573,34.184597
0.479843,9.870619,0.0,7.879123,5.040533,32.800688,6.409219,34.870475,9.589688,0.224459,10.270771,26.333619
0.056,1.256893,29.650016,0.0,18.683355,27.171891,20.037685,15.024341,14.053728,13.304149,7.457376,39.014541
2.528123,0.889053,5.944941,0.710083,0.0,1.182539,11.737515,1.593259,6.515643,0.435963,0.924747,11.976875
0.210835,4.592691,57.941573,7.452723,22.523757,0.0,3.214411,15.005064,22.508453,3.062197,17.192099,3.002219
0.0,3.389715,16.306851,9.622955,5.716216,9.336848,0.0,9.242475,8.712045,2.652925,3.667517,5.421771
0.439488,17.075235,41.177939,23.932507,8.76028,13.255864,1.811005,0.0,41.581141,18.675701,21.762117,21.055456
1.251443,18.852864,28.262099,29.105205,12.283408,24.567131,4.894227,55.908611,0.0,2.567027,22.477139,37.858275
0.0,0.679755,0.567824,6.535504,0.026667,0.178752,0.0,33.743051,8.514155,0.0,39.621173,0.0
0.053333,8.078395,29.351104,2.047472,1.757467,6.026157,3.571475,18.544163,9.001293,2.950893,0.0,5.505779
0.383144,95.719403,71.104211,51.720648,37.215405,30.708768,7.541173,55.416525,167.187664,0.482368,41.120763,0.0
